,note_globale,compagnie_aerienne,avis,note,site
212,4.5,Emirates,pour ma part je trouve que c'est une super compagnie ce n'est pas la premiere fois que je voyage avec eux le personnel est top les repas tres bons on mange et boit tout le temps les avions sont tres propres a recommander sans hesitation,5.0,ebuyclub.com
213,4.5,Emirates,J'ai été plus que satisfaite d'Emirates. Je voyage beaucoup et cette compagnie a un très bon service. La commande s'est bien passé et j'ai été très contente de mon achat. Le personnel est à l'écoute de nos attentes. ,5.0,ebuyclub.com
214,4.5,Emirates,"Prestation de qualité, l'accueil est chaleureux, on est aux petits soins. On a notre petit coussin notre couverture nos écouteurs et on peut demander une boisson à n'importe quel moment. Je recommande!!! ",5.0,ebuyclub.com
215,4.5,Emirates,Le site est très pratique et très intuitif pour effectuer la réservation de billets d'avion. Le site est bien pensé et l'assistance très efficace et le personnel disponible et courtois. Je recommande vivement,5.0,ebuyclub.com
216,4.5,Emirates,"Meilleure compagnie du monde avec laquelle j'ai pris l'habitude de voyager. Un service de qualité même en classe éco, de la place, du confort. L'attente entre 2 avions est agréable sur l'aéroport de Dubaï car pas mal d'activités, shopping, restaurants ! Je recommande bien évidemment ! ",5.0,ebuyclub.com
217,4.5,Emirates,"Suivant sa bonne réputation, le service client d'Emirates a été exemplaire. Tout s'est bien passé lors de la commande via internet, complétée par des informations que j'ai eu au téléphone avec un personnel compétent et qualifié. ",5.0,ebuyclub.com
218,4.5,Emirates,"Je vous recommande vivement ce site de réservation, aucune mauvaise surprise, fiable… les avions sont par ailleurs très bien, surtout l'A380 ! Vraiment à recommander chaudement … A bientôt sur Emirates. com",5.0,ebuyclub.com
219,4.5,Emirates,"Comme à son habitude, Emirates est disponible pour renseigner et produire toutes les réponses attendues. ma réservation a été très bien faite, en prenant en compte toutes mes demandes et les contraintes que je leurs exposaient. ",5.0,ebuyclub.com
220,4.5,Emirates,"Emirates est vraiment une trés bonne compagnie, je la recommande sans hésiter. j'ai effectué 2 vols avec elle, madrid/dubai et dubai/sydney et la nourriture est trés bonne, le personnel trés sympa et la partie entertainement est fantastique. beaucoup de choix de series, de films et disponibles en plusieurs langues. en bref je repartirai avec eux! ",5.0,ebuyclub.com
221,4.5,Emirates,"leurs tarif sont vraiment compétitifs, service au dessus du lot. Sigte internet tres clair. Choix des places en ligne. Mail d'information sur votre vols en cas de retard. Rien a redire. Ils sont vraiment aux petits soins pour les clients. ",5.0,ebuyclub.com
222,5.0,Air Corsica,"Air Corsica est la pire compagnie aérienne que j'ai eu l'occasion de prendre. Corse vivant à l’étranger je voyage de l’île au continent depuis plus de 30 ans. Choqué par l’absence totale de service sérieux de la compagnie Air corsica lors de mon dernier voyage du 7 / 09 / 2014 entre Ajaccio et Marseille, je partage mon expérience catastrophique afin d’avertir les éventuels usagers des risques encourus. Toutefois, je suis un peu surpris qu’à l’heure de l’internet et des réseaux sociaux une compagnie commerciale ne soit pas capable d’informer ses clients du retard de ses vols. Ce n’est que le début des surprises. code promo Air Corsica",5.0,ebuyclub.com
223,5.0,Air Corsica,"Vivant en Corse, j'ai eu de nombreuses fois recours à la compagnie aérienne Air Corsica lors de mes déplacements sur le continent. Cette compagnie propose de nombreux avantages comme par exemple le tarif résident ou encore le tarif étudiant, qui permettent de faire de véritables économies et qui permettent également aux familles qui n'ont pas forcément de gros moyens de pouvoir voyager seule ou en famille. De plus, le personnel d'Ajaccio est vraiment sympathique, surtout Cathy ! Je recommande ! ",5.0,ebuyclub.com
224,5.0,Air Corsica,"J'ai l'occasion de souvent voyager avec la compagnie Air Corsica et c'est à chaque fois un vrai bonheur. Un personnel attentif aux passagers, souriant, disponible, aimable. Des boissons sont offertes à bord et tout est mis en oeuvre pour que le voyage soit agréable je recommande vivement cette compagnie. Son site internet est au top aussi!!! ",5.0,ebuyclub.com
225,5.0,Air Corsica,"Air Corsica est la compagnie pour aller en Corse. Des vols réguliers et un choix important d'horaires. Petit bémol le tarif des billets, qui est tout de même assez cher. Mais avec l'arrivée des concurrents je suis sûre que cela va être bénéfique pour nous, voyageurs. ",5.0,ebuyclub.com
226,5.0,Air Corsica,Il y a beaucoup d'excellents services dans ce site je vous conseille de ne pas avoir tendance à jamais Oui je témoigne et j'espère que vous aimez et mille merci à vous et je vais certainement acheter de vous dans les prochains jours,5.0,ebuyclub.com
227,5.0,Air Corsica,i really like this company because of the effort they make and the appreciation of costumers so thank you Air Corsica. i really like this company because of the effort they make and the appreciation of costumers so thank you Air Corsica. ,5.0,ebuyclub.com
228,5.0,Air Corsica,"Très bon accueil du personnel de bord, à l'écoute et proche de la clientèle, très souvent respect des horaires. Si vous relier le continent à la Corse, sans hésitation il faut passer par Air Corsica ! Le petit plus, le Corse Matin a disposition ! ! ",5.0,ebuyclub.com
229,5.0,Air Corsica,"Je me posais simplement des questions sur la qualité de service. Et j'ai eu toutes les réponses que je cherchais ailleurs. Bonne compagnie, n'enregistrant que très rarement des retards etc... Merci pour votre intervention. ",5.0,ebuyclub.com
230,5.0,Air Corsica,"Je me posais simplement des questions sur la qualité de service. Et j'ai eu toutes les réponses que je cherchais ailleurs. Bonne compagnie, n'enregistrant que très rarement des retards etc... Merci pour votre intervention. ",5.0,ebuyclub.com
231,5.0,Air Corsica,"j'espere que vous travailler bien et je vous souhette des beau travaux aux futur proches l:sfjnc vsdfnwjkln, k:, jnvgfjklnvcklnwlk :jkl n:kj n;:jk ;kjb ;khbg kjbgikugkiuhb ;kjghiujh bnikujh lkghuigyb uigh",5.0,ebuyclub.com
232,5.0,Air Corsica,"superbe vol, les boisson et biscuit offert pas de vente de clopes et autres pendant le vol , le personnel est agreable et très sympa, le prix est avantageux un bagage soute 23kg et un bagage cabine 12kg sont compris, c est super , si je je dois retourner en Corse je repartirai avec cette compagnie... ",5.0,ebuyclub.com
233,5.0,Air Corsica,c'est un plaisir que j'achete de ce magazine... . j'ai deja le tester et je confirme a vous qu'il est un de lees meilleurs magazines de tous le monde et je vous encourager a la visite et l'acheter depuis lui,5.0,ebuyclub.com
234,5.0,Air Corsica,"Bonjour, comment allez-vous, le meilleur magasin du monde vous êtes pour moi le meilleur site pour faire des achats sur Internet et je veux que vous confirmiez l'achat de mon propre parce que je vous apporte beaucoup de",5.0,ebuyclub.com
235,5.0,Air Corsica,"J ai ete recrutée par le gerant Maxime LEGRAND, un homme qui présente bien, et qui parle beaucoup de lui même. Bref apres avoir passé des test et passé 2 entretiens j ai ete prise pour commencer le lendemain. Ca n aura duré qu une matinée. Mr Legrand m a viré avant 12h car je n avais pas pris le temps d aller sur le site internet. En lisant les commentaires je vois que je ne suis pas la seule. Mr c'est permis de me …",5.0,ebuyclub.com
236,5.0,Air Corsica,"J ai ete recrutée par le gerant Maxime LEGRAND, un homme qui présente bien, et qui parle beaucoup de lui même. Bref apres avoir passé des test et passé 2 entretiens j ai ete prise pour commencer le lendemain. Ca n aura duré qu une matinée. Mr Legrand m a viré avant 12h car je n avais pas pris le temps d aller sur le site internet. En lisant les commentaires je vois que je ne suis pas la seule. Mr c'est permis de me …",5.0,ebuyclub.com
237,5.0,Air Corsica,air corsica est le premier transporteur aérien corse ou vous trouvez les meilleures offres de prix et vous pouvez faire votre réservation directement sur le site de l'agence de voyages ou la compagnie aérienne,5.0,ebuyclub.com
238,5.0,Air Corsica,je voix que air corsica est le plus beau marchan dans le monde il donne des bon idé et des bon affaire et bonus est dans ma propre avis je voix que le marchan Air Corsicale plus magnfique est extrasordinnaire marchan le belle marchan que ge le voix dans toute la monde et toute ma vie,5.0,ebuyclub.com
239,5.0,Air Corsica,je viens aujourd'hui pour exprimmer mes sentiments lors que je prent une vole chez vous merrci beaucoup pour votre fidielite et votre fratirniter vous etes les mailleur ne changent pas reste comme vous,5.0,ebuyclub.com
240,5.0,Air Corsica,ce site du ebay est le meilleur site de shopping dont je fait mon shopping chaque jour sois des vetements et des chaussures et des jouets vraiment il le faut 5 etoiles bonne continuation a tout les assistants qui travaille sur ebay. ,5.0,ebuyclub.com
241,5.0,Air Corsica,"En fait, je suis très impressionné par ce site merveilleux et c'est pour un ensemble de privilèges qui le distingue du reste. Il offre également de nombreux services et produits dont nous bénéficions. Cela me rend très heureux et j'espère que vous resterez toujours glamour. ",5.0,ebuyclub.com
242,5.0,Air Corsica,Le site est génial Et les prix sont très appropriés Même les produits offerts sont de haute qualité J'espère que le service de livraison sera plus rapide et baissera les prix pour gagner la confiance de plus de clients,5.0,ebuyclub.com
243,5.0,Air Corsica,Le produit fourni par vous est merveilleux et répond à mes désirs. La qualité et le prix sont appropriés et le type de service fourni est digne d'appréciation et de louange Merci et je conseillerai mes amis et ma famille,5.0,ebuyclub.com
244,5.0,Air Corsica,je suis tres pour cette promotion et parfois je veux dit merci beaucoup pour les offres et les promotions qu`est tres magnifique et une belle joie extraordinaire sur les exposes entre l`acheteur et le vendeur,5.0,ebuyclub.com
245,5.0,Air Corsica,"Air Corsica est la compagnie pour aller en Corse. Des vols réguliers et un choix important d'horaires. Petit bémol le tarif des billets, qui est tout de même assez cher. Mais avec l'arrivée des concurrents je suis sûre que cela va être bénéfique pour nous, voyageurs. ",5.0,ebuyclub.com
246,5.0,Air Corsica,linnea. fr est le plus beau marchan que je le voix dans toute ma vie il a des bon plans et des bonn ide aussi que je le voix dans toute ma vie ces un extrasordinnaire marchan de le monde aussi que je le voix dans ma vie,5.0,ebuyclub.com
247,5.0,Air Corsica,"Réservez un vol Air Corsica les meilleurs prix sur GoVoyages. +440 compagnies. 550. 000 Hôtels. 60. 000 itineraires. Séjours de rêve. Voiture: Tarif negociés. Destinations: Paris, Marseille, Nice, Alger Compagnie Aérienne Corse Méditerranée S. A. E. M. trading as Air Corsica ( formerly CCM Airlines) , is a French regional airline with its head office on the grounds",5.0,ebuyclub.com
248,5.0,Air Corsica,"Très bonne organisation, pas de retard, personnel disponible et agréable, avion propre. respect de l'horaire, légère collation, bagages en soutes ( 23Kg) et cabine compris dans le prix, AUCUN SUPPLEMENT. Très bon rapport qualité prix",5.0,ebuyclub.com
249,5.0,Air Corsica,"Nous avons volé avec Air Corsica, le personnel était agréable et souriant. L'avion était à l'heure et propre, le vol a bien été détaillé par les pilotes, rien à redire sur cette compagnie à part merci! ! ",5.0,ebuyclub.com
250,5.0,Air Corsica,"Quand on va passer un séjour en corse , difficile d'échapper à cette compagnie emblématique . L'amabilité du personnel est à la hauteur, le service impeccable, les avions parfaits, tout pour un séjour enchanteur",5.0,ebuyclub.com
251,5.0,Air Corsica,Le site est à navigation rapide et fiable. Les prix restent très compétitifs . Les conseillers restent joignables très facilement et leur réactivité est remarquable. Je ne me lasse pas de passer mes commandes en ligne…,5.0,ebuyclub.com
252,5.0,RyanAir,ryanair est un site fiable fait des belle promotions livraison rapide remboursement do-fis en cas de problème de produit ou de livraison rynair possède presque tout les produit que vous voulez dans tout les domaines bref est un excellent sitecode promo RyanAir,5.0,ebuyclub.com
253,5.0,RyanAir,"Nous avons pris cette compagnie pour partir quelques jours en vacances au soleil. Le voyage s'est bien passé, le personnel est à l'écoute des passagers et je reprendrai cette compagnie sans hésiter. Les prix sont aussi intéressants. ",5.0,ebuyclub.com
254,4.0,TurkishAirlines,"Premier vol avec Turkish Airlines, et je dois dire que je suis quand même pas mal surpris par la prestation. Prix très intéressant, avion sympa, horaire respecté et service à bord excellent. Je recommandecode promo TurkishAirlines",4.5,ebuyclub.com
255,4.0,TurkishAirlines,"J'ai voyagé de nombreuses fois avec Turkish Airlines et notamment pendant la pandémie. Ils étaient de loins les plus respectueux des normes, bien que le manque d'agent parlant anglais ou une troisième langue est regrettable, ils sont néanmoins très compétitifs pour la qualité des repas, le confort et la ponctualité des vols. Sans oublier la diversité de vols qu'ils proposent et les services supplémentaires comme le wifi dans l'avion ( payant) . Leur tarifs sont corrects si on réserve en avance, je recommande. ",5.0,ebuyclub.com
256,4.0,TurkishAirlines,Très bonne compagnie avec un grand choix de destination à travers le monde. Ce sera un plaisir de repartir avec cette compagnie et les prix sont tout à fait concurrentiels. Les loukoums dans l'avion sont excellents ! ,5.0,ebuyclub.com
257,4.0,TurkishAirlines,La qualité du vol est bien. L'avion est en très bon état. Ils vous servent un vrai repas. Mais arrivé à Istanbul j'ai raté la connexion et la ils ont très mal géré... ils voulaient même me demander un supplément de prix ! ,3.5,ebuyclub.com
258,4.0,TurkishAirlines,"Compte tenu ce qui est offert sur d'autres compagnies on finit par trouver le service correcte. Cependant sur le vol précédent que j'avais fait avec T. A. j'ai raté la connexion et la prise en charge était plutôt lamentable. Il m'ont mis sur un vol qui partait 5 heures plus tard alors qu'il y avait un vol disponible plus tôt. . Et lorsque j'ai réclamer qu'il me mettre sur ce vol, il m'ont demandé de payer un supplément! ! J'ai qd mm réussi à prendre ce vol sans payer. . mais c'était pas évident! ",4.0,ebuyclub.com
259,4.0,TurkishAirlines,"le voyage aller était une agréable surprise avec un bon service et un voyage sans encombre. seul souci la langue, difficile de communiquer. par contre retour, plus long, plus difficile et les 2 bagages perdus à l'arrivée. heureusement, ils ont été restitués 36h plus tard. ",3.0,ebuyclub.com
260,4.0,TurkishAirlines,"Le personnel est pro, le service à bord, rien à dire. . Quant aux collations et repas, cela reste bien sur des repas d'avions, mais je t'assure que cela n'est pas pire que certaine compagnie... . Les horaires sont en général respectés, et s'il y a des retards, cela ne vient pas de la compagnie et en plusieurs dizaines de voyages",5.0,ebuyclub.com
261,4.0,TurkishAirlines,Cette compagnie propose des prix imbattables sur une plèthore de destinations trés bon service a bord appareils neufs en fait comment font il pour avoir une telle qualité de prestation par rapport a d'autre compagnie,5.0,ebuyclub.com
262,4.0,TurkishAirlines,"impeccable bon service et bon acceuil a bord les avions sont modernes et bien entretenus ,le service est souriant ce qui ne gâte rien je recommande par rapport a cretaine compagnie dont celle nationale le choix est malheuresement vite fait",4.0,ebuyclub.com
263,5.0,Singapore Airlines,"LE PRIX EN VAUT LE COUP DANS LES PÉRIODES CREUSES, MÊME SI LE PRIX EST AU DESSOUS DES AUTRES LE SERVICE A BORD EST IMPECCABLE TOUJOURS AU PETIT DES SOINS DES PASSAGERS, TRES CONFORTABLE EN CLASSE ECONOMIQUE NOURRITURE CORRECT, PLUSIEURS VOLS AVEC CETTE COMPAGNIE DEPUIS PLUSIEURS ANNÉES, JE N'AI JAMAIS EU DE RÉCLAMATION A FAIRE, VOL SUR AIRBUS A380 POUR VOL PARIS CHARLES DE GAULLE DESTINATION PHNOM PENH 1 ESCALE A SINGAPOUR AÉROPORT DE CHANGI MEILLEUR AÉROPORT DU MONDE JARDIN TROPICAL EN PLEIN MILIEU DE l’aéroport TRÈS PROPRE NETTOYAGE APRES NOTRE PASSAGE A RECOMMANDER SANS HÉSITER. code promo Singapore Airlines",5.0,ebuyclub.com
264,4.5,Brussels Airlines,"Brussels Airlines est in compagnie aérienne belge de confiance, tres facile pour votre réservation et votre on line check in. Ils sont tres orienté vers la clientèle avec du personnel de bord aimable et des prix tres concurrentiels. Mon cashback a été accorde sans aucun problème. A conseiller sans hésiter ! code promo Brussels Airlines",5.0,ebuyclub.com
265,4.5,Brussels Airlines,"La compagnie est sérieuse et ponctuelle. Le personnel est agréable. Les avions, du moins pour le moyen courrier, sont confortables mais un peu vétuste. Les cabines ne sont pas de dernière génération. Les tarifs sont compétitifs. Le site de réservation est simple d'utilisation. BRUSSEL AIRLINES appartient au groupe LUFTHANSA et bénéficie de son réseau et programme de fidélité. Actuellement, en raison de la pandémie, les billets sont flexibles et donc modifiables sans frais. Je recommande donc cette compagnie. ",4.0,ebuyclub.com
266,4.5,Brussels Airlines,"UN tich-ket avion vers la turquie espegne et la grece nourriture tres bonne bons films... jai achter la bas car je suis fidele a eux depuis des annees jaime leur compagnie aerienne et jaime voyager avec eux, quand jachete un ticket la chose que je regarde est le nom de la compagnie et quand c est brussels airlines je suis immediatement en confiance, cest la meilleur compagnie elle est tres chouettes, staff polyglotes, ce qui est normal car compagnie belge mais on peut sadresser a eux en francais anglais et neerlandais et plus encore. je mets la note de 8 sur 10",4.5,ebuyclub.com
267,4.5,Brussels Airlines,"un accueil, une gestion du vol et des départs-arrivées excellente, que demander de plus sinon de pouvoir garder cette image nationale à l'international... nettement supérieur aux concurrents sur le territoire que cela soit à Bxls ou Charleroi... ",5.0,ebuyclub.com
268,4.5,Brussels Airlines,"Nous sommes partis une unique fois avec Brussels airlines. C'etait notre première fois avec cette compagnie. Après comparatif avec des compagnies lowcost, la différence de prix n'est pas si énorme, de plus le service est de meilleure qualité. La commande des billet s'est passée sans encombre. Plus que satisfaits ! ",5.0,ebuyclub.com
269,4.5,Brussels Airlines,J'ai déjà fait plusieurs vols avec cette compagnie et je n'ai jamais eu aucun problème. Le personnel de bord est toujours très aimable et les sièges confortables. Ils ont également mis en place un système de points de fidélité qui est très avantageux. ,5.0,ebuyclub.com
270,4.5,Brussels Airlines,"air bruxelles est la compagnie par excellence pour ceux qui veulent voyager moins cher. Attention par contre, ce sont des billets non échangeables, non remboursables!!! Il faut donc être sûr qu'on fera son voyage sinon, on perd ses sous. ",5.0,ebuyclub.com
271,4.5,Brussels Airlines,"c'est la première fois que j'ai utilisé le site de  brussels airlines. Je n'ai rencontré aucun problème pour réserver, avec un paiement en ligne tout à fait sécurisé. Comme pour les autres compagnies , l'enregistrement en ligne est disponible.",4.5,ebuyclub.com
272,4.5,Brussels Airlines,"Encore une des rares compagnies aériennes où l'on puisse acheter des billets low cost sans sacrifier ses conditions de voyage.
La version ""sans bagages"" est plus sympa que les low costs classiques (on a encore droit à un bagage cabine ET son sac à main, les conditions d'embarquement font moins ""bétail"" et il y a plus de choix d'horaires et de jours sur les vols européens, pour le même prix que les vrais low costs (et moins de coûts cachés).
Si on opte pour les billets flex, on a le bagage en soute en plus, ce qui est appréciable. Je n'ai jamais eu à changer de billets donc pas d'avis dessus.
Enfin, en cas de galère (grève, retards...) le personnel est nettement plus serviable et efficace.
Le point noir : le cash back qui n'a f",3.5,ebuyclub.com
273,5.0,Air Serbia,"j'utilise souvent cette compagnie qui me parait sure et fiable. Sur les destinations que je prends régulièrement , les horaires me conviennent car les arrivées a destination a 3h du matin sont souvent délicates a gérer. de plus, air serbia a des partenariats avec différentes compagnies ; on peut donc cumuler des miles sur d'autres compagnies pour pouvoir les échanger avec des billets gratuits et / ou des sur classements, bref, je recommande sans hésitations. la procédure de paiement en ligne est facilecode promo Air Serbia",5.0,ebuyclub.com
274,4.5,British Airways,Cool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool CoolCool Cool Cool Cool Cool Cool Coolcode promo British Airways,5.0,ebuyclub.com
275,4.5,British Airways,"Difficile de donner moins pour ce voyage sur British Airways : à mon plus grand étonnement, ils ont décidés de me surclasser en classe affaire et ils se sont même excusés de la gêne occasionnée. Bonne compagnie qui offre quand même des tarifs intéressants sur certains tronçons. ",5.0,ebuyclub.com
276,4.5,British Airways,J’ai réservé un vol sur le site de British Airways sans aucune difficulté particulière. Le site propose plusieurs vols à des horaires convenables. Les prix sont toutefois un peu plus élevés par rapport à la concurrence.,3.0,ebuyclub.com
277,4.5,British Airways,"BRITISH AIRWAYS est une compagnie aérienne sérieuse, fiable, l'avion est propre, le personnel très sympathique. Le seul petit bémol : ils pourraient faire une traduction en français de leurs explications. Sinon c'est parfait. ",5.0,ebuyclub.com
278,4.5,British Airways,"Bonne compagnie aérienne avec des prix très attractifs et surtout de bons plans sur les séjours . seul bémol, pas de service gratuit ( rafraichissement, et nourriture ) pour les vols en dessous de 4H. Bien dommage !!! ",5.0,ebuyclub.com
279,4.5,British Airways,Le site internet est très bien fait et permet de réserver des billets d'avion avec British Airways en Français. La compagnie aérienne est fiable avec un personnel de bord compétant et efficace. Quelques retards parfois... ,5.0,ebuyclub.com
280,4.5,British Airways,Compagnie sérieuse et avec de bonnes prestations générales Une bonne couverture de destinations Le petit hic reste la difficulté à utiliser les avions pour les vols standard et sont souvent réservés aux horaires ou jours hors période de pointe,3.5,ebuyclub.com
281,4.5,British Airways,"Site de réservation de la compagnie avec une navigation facile et aucun problème de réservation. Très bons rapport qualité / prix, avec beaucoup plus de service qu'avec les lowcost, pour un prix pratiquement identique. RAS",4.0,ebuyclub.com
282,4.5,British Airways,"Meilleure offre sur internet. Tout était était très bien, vol espace dans l'avion. De plus on a été surclasse sur le retour. Un cadeau supplémentaire de taille qui nous a rendu notre voyage encore plus agréable. On se souviendra agréablement de British. Merci",5.0,ebuyclub.com
283,4.5,British Airways,"Nous voyageons souvent avec la British Airways. Le service y est très bien. Les prix sont très intéressant, souvent moins cher sur leur site que par les comparateurs. Navigation facile, et claire Je recommande cette compagnie. ",5.0,ebuyclub.com
284,4.5,British Airways,"Super compagnie, j'ai effectué un vol Nice - Tokyo et tout s'est très bien passé, tout comme mes recherches sur le site web, qui est vraiment bien fait et conçu pour l'utilisateur ! je le recommande vivement, et en plus il y a l'application dédiée, qui est vraiment très pratique",4.5,ebuyclub.com
285,4.5,British Airways,"j'ai achete mon vol sur le site british airways RAS, le vol était à l'heure, enregistrement aimable à Tokyo. Repas honnête, avion pas de la dernière génération, mais correct. Seul l'aéroport de Shanghai est décidément désagréable au possible. ",5.0,ebuyclub.com
286,4.5,British Airways,"Pour notre prochain voyage à Londres avec la compagnie British Airways, avec l'avantage d'arriver en plein cœur de Londres ( Heathrow Airport) très pratique pour rejoindre Londres via le Métro. Billet imprimable sur le site clair et compréhensible. RAS",3.0,ebuyclub.com
287,4.5,British Airways,"ça sera la 3 ème fois que nous allons prendre cette compagnie, en vol long courrier Lyon / New York RAS, par contre pour la 2ème fois ( jour de l'an 2015) notre vol a été modifié 1 mois avant la date de départ à un horaire qui ne nous convenait absolument pas. Après contact téléphonique de 15mn et 8 euros de frais d'appel sur N° surtaxé nous avons finalement pu prendre un avion plus tôt, cette fois ci nous espérons que tout se passera bien, le seul avantage quand vous décidez de vous rendre à Londres c'est l'arrivée sur Heathrow plus pratique pour se rendre dans le centre en métro alors que les autres compagnies low cost elles arrivent en extérieur avec plus d'une heure de bus bref je reste néanmoins satisfait de cette compagnie",2.0,ebuyclub.com
288,4.5,British Airways,"vol s'est bien passé, le site est sympa mais le prix est cher, le meme service moins cher serait plus agréable , leur site n'est pas hyper bien fait mais le service client est la , à l'ecoute meme si le numero est payant",5.0,ebuyclub.com
289,4.5,British Airways,"Première fois que je commande sur ce site, très satisfaite de la rapidité pour cela et des informations à la suite. J'attends d'effectuer le voyage pour pouvoir en dire plus sur le confort des avions et les équipements",5.0,ebuyclub.com
290,4.5,British Airways,"le cash back est très intéressant et fait économiser pas mal d'argent, je suis tombé sur ce site par hasard après une recherche de comparateurs et à mon grand bonheur il offrait un partenariat avec ebuy club :-) ",5.0,ebuyclub.com
291,4.5,British Airways,"J'ai effectué pour la 1ere fois un vol British airways à destination de Londres, je le recommande à tous, très bon accueil, pas de retard, services dans l'avion très bien et l'aéroport Heathrow est tout proche de Londres contrairement à d'autres compagnies! ! ",4.5,ebuyclub.com
292,4.5,British Airways,"j'ai pris mon vol chez eux , j'ai voulu modifier, le service client est pas mal mais payant donc gros bémol ensuite les conditions de modifications et annulation sont un vrai affaire commerciale chez eux ... ",5.0,ebuyclub.com
293,4.5,British Airways,"je ne suis pas encore partie j'ai seulement reservé pour le moment rien a redire, je vous en dirai plus à mon retour le site quant a lui est facile d'accés et clair. ras pour le site a voir pour le reste",5.0,ebuyclub.com
294,4.5,British Airways,C'est une excellente compagnie aérienne qui vous permettra d'aller visiter Londre par exemple à un tarif tout à fait acceptable et très compétitif par rapport aux compagnies low cost. Site WEB bien fait. ,5.0,ebuyclub.com
295,4.5,British Airways,"Un très bon rapport qualité-prix: certes BA est plus cher que Easyjet mais leur service à bord et au sol est plus premium; et moins cher qu'Airfrance pour une qualité supérieure sur tous les points. Le site web BA est clair et bien conçu. A recommander aussi pour des vols longs courriers vers l'Amérique du Nord, avec d'excelllentes connexion sur le hub de Heathrow",5.0,ebuyclub.com
296,4.5,British Airways,Voyage AR avec la compagnie. Jamais des problèmes. Prix très correct et surtout service à bord irréprochable. British Airways ( code AITA : BA; code OACI : BAW) est la compagnie aérienne nationale du Royaume-Uni. Elle opère des vols domestiques et internationaux depuis son hub principal à l'aéroport de Londres-Heathrow. ,5.0,ebuyclub.com
297,4.5,British Airways,"Aucun problème pour acheter mes vols en ligne, j'ai même eu à faire avec le service client par téléphone, on m'a répondu courtoisement, trouvé la meilleure solution à mon problème. Vraiment aucun problème ! ",5.0,ebuyclub.com
298,4.5,British Airways,Le service sur British Airways est au top depuis la réservation jusqu'aux repas à bord et aux hotesses d'accueil. C'est pour moi une des meilleures compagnies en Europe avec Air France. A tester au moins ! ,4.5,ebuyclub.com
299,4.5,British Airways,"British airways = rapidité, efficacité, clarté! Le site est conçu de manière très simple et claire. Le choix du vol devient donc un jeu d'enfant. De plus, mon cashback a vite été validé, quelques jours après mon achat. Parfait. ",5.0,ebuyclub.com
300,4.5,British Airways,"Icic, on a tous qu'il faut d'une grande ligne et encore plus; on voyage à l'heure vers toutes les meilleures villes du monde, sans devoir dépenser un sous de plus pour avoir une expérience de luxe, top ! ",5.0,ebuyclub.com
301,4.5,British Airways,"Nombreuses destinations disponibles. La centrale de réservation est efficace, les hotesses très agréables et le service au top. Seul bémol : la nourriture à bord en classe Eco n'est peut-être pas au niveau de celle d'Air France. ",4.5,ebuyclub.com
302,4.5,British Airways,pb pour le cash back car pas très clair dès le début on me promt 15€ et finalement je repars avec 6€ et quelques... . Bien lire les conditions de cash back car il a fallu que j'envoie les ocs d'achat du site pour faire valider l'achat et le cash back ;;;un peu moyen;;;;,5.0,ebuyclub.com
303,4.5,British Airways,"Le site de réservation est très simple et en français. Les prix sont intéressants. Notre vol pour les Etats Unis s'est très bien passé, le personnel est sympathique et les repas sont corrects ( classe économique) . L'enregistrement en ligne est pratique, on choisit notre siège dans l'avion, pas de surprise. Je recommande cette compagnie aérienne fiable et pratiquant un bon rapport qualité-prix malgré le transit à Londres. ",5.0,ebuyclub.com
304,4.5,British Airways,"Compagnie britannique avec des bonnes prestations en business comme en économique
Pas de retard récurrent à déplorer et une flotte d'avion plutôt récente
Le seul bémol est le peu d'ouverture des vols aux points de fidélité sur les trajets vers Londres",4.0,ebuyclub.com
