,note_globale,compagnie_aerienne,avis,note,site
475,0,air-france,"
Pour un vol aller retour Marseille Bordeaux, bon l'aller à été annulée par la compagnie pour des grèves et là le retour plus d'une heure de retard et pour ceux qui vont à Paris c'est pire, je vais retourner sur les vols low coost beaucoup plus fiable dorénavant. ",0,fr.custplace.com
476,0,air-france,"
Le conseiller se plante dans ma réservation et c’est moi qui doit payer plus parce qu’en 10 min le prix est passé de 60€ à 120€ ! Et juste un «  désolé «  de la part f’air France ! Sa résume la compagnie de m.... ",0,fr.custplace.com
477,0,air-france,"
Vol Sous traité à la compagnie tradeair. Lavion n'inspire pas confiance du tout.... attente sur la piste, l'intérieur date des années 20, siège vieux cuir inconfortable, matériel démodé, personnel ne parlant pas français, pas de place pour les bagages cabines , retard et je passe.... honteux pour le prix des billets.... ouf je suis arrivée en vie!!! ",0,fr.custplace.com
478,0,air-france,"
je suis parti de RCDG pour Alexandrie en arrivant à l'aéroport du Caire ""pas de bagage"" aux réclamations ils me disent que mon bagage me sera livré à mon hôtel à Alexandrie et cela fait 5 jours toujours pas de bagage ni nouvelles et impossible de contacter le service bagages égarés, je trouve que les compagnies LOW COST sont plus sérieuses que Air France , ",0,fr.custplace.com
479,0,air-france,"
AIR FRANCE: retard d'avion, pertes de bagages répétées, sous traitance vol à compagnie sans service, escale imprévue et tout cela suivi d'un mépris total du client lorsqu'il s'agit d'indemnisation. ""Oui oui on vous indemnise, excusez du retard, on s'occupe de votre dossier..."" Non ! On ne vous appelle jamais si vous ne relancez pas vous même et toujours rien au bout de six mois comme pour vous pousser à lacher l'affaire ...Un courrier datant de janvier 2018 suite à une dernière relance faite sur le site Air France nous indique pourtant q'une indemnisation nous sera adressée, donc qu'il y a eu reconnaissance de la responsabilité par la compagnie. Nous avons transmis un RIB comme demandé. Rien ! toujours rien ! (à lire extrait compte rendu du voyage Bordeaux /Sri Lanka/ Bordeaux en Juillet/Aout 2017 adressé à Air France le 22/08/2018...)

""...Je viens par ce courrier vous faire part de mon mécontentement à propos de mon voyage à Colombo opéré par Air France entre le 30/07/2017 et le 16/08/2017. Mon mécontentement tiens à des retards de vols, à la non récupération répétée de nos bagages ainsi qu’ au mauvais service à bord d’un vol opéré en sous traitance par la compagnie FLY DUBAI .
-	Le vol AF 7625 Bordeaux /Paris CDG a décollé avec 01h15 de retard, ce qui ne nous a pas permis à Paris de nous restaurer, ni de nous rendre aux toilettes avant de prendre le deuxième avion à destination de Dubaï . Il a fallu courir dans les couloirs de l’aéroport CDG pour rejoindre le terminal F, toutefois un personnel Air France nous a été adressé pour guider rapidement une dizaine de passagers jusqu’à notre porte d’embarquement pour le vol Dubai AF0662.
- Le vol AF0662 : après avoir rejoint le terminal F, le groupe formé autour du guide Air France est le dernier à embarquer , l’hôtesse à la porte d’embarquement nous indique (contrairement à ce qui nous a été indiqué à l’enregistrement des bagages à l’aéroport de Bordeaux) que nous devrons impérativement récupérer nos bagages à notre arrivée à Dubai, le vol suivant pour colombo n’étant pas assuré par Air France mais par la compagnie FLY DUBAI . L’embarquement étant terminé, il nous est annoncé que le décollage est retardé d’une heure.
Arrivés à Dubaï, aucune information ne nous est donnée concernant nos bagages, d’autres passagers se trouvent dans la même situation que nous et cherchent à récupérer leurs bagages ce qui ne sera pas possible. Nous monteront dans le prochain avion sans les avoir récupérés et sans informations à leur sujet.
-	Le Vol FZ0559 DUBAI/COLOMBO : il n’a jamais été possible de s’enregistrer en ligne pour ce vol. Il a été opéré par la compagnie FLY DUBAI dont nous n’avons jamais entendu parler et dont il n’est nulle part question dans notre réservation AIR France autrement que par un numéro de vol FZ0559. La compagnie FLY DUBAI se révèle une compagnie LOW cost ; (place réduite pour les jambes, pas de repas ni boisson servi : service payant à bord). Nous avons, là, payé un vol AIR France pour un un vol low cost sans service pour un voyage d’une durée de 07H00. De plus ce vol a fait escale pendant plus d’une heure aux iles Maldives. Cette escale n’était pas prévue sur le programme de vol adressé par Air France ni dans la réservation. Durant cette escale la climatisation a été coupée dans l’avion par une température avoisinant les 30 degrés et après une nuit de voyage et sans qu’aucune boisson ni nourriture ne soit proposée pas même à la vente...
-	Lundi 31/07 à notre arrivée à Colombo, le sac de voyage de ma compagne S.C... n’est pas à l’arrivée. Il a fallu passer au service des réclamations et patienter plus d’une heure encore, une dizaine de personnes arrivées par le même vol se trouvait dans la même situation. Il nous a été indiqué que les bagages sont restés à Dubai et qu’ils pouvaient être acheminés dans la soirée sur un autre vol et au plus tard pour le lendemain. Il nous est recommandé de rester à proximité de l’aéroport de colombo afin que le bagage nous soit livré et de communiquer au plus tôt le nom d’un l’hôtel. 
Nous avons en conséquence modifié notre programme de voyage et au lieu de filer comme prévu à l’Est de l’ile pour fuir la mousson, nous prenons un taxi (25 euros) pour nous rendre à Negombo commune la plus proche recommandée sur les guides de voyage et trouvons une chambre en guest house... Lundi soir un bagage nous est livré, mais il ne s’agit pas du notre. Mardi 01/08 le sac à dos nous est enfin livré à notre hôtel où nous avons du coup séjourné une deuxième nuit ... Mercredi matin, après deux jours perdus à Negombo où sévit la mousson nous quittons cet endroit en taxi 25€ pour rejoindre la gare de Colombo et reprendre enfin l’orientation initiale de notre voyage

Notre voyage retour s’effectuera dans de bonnes conditions de vols et de service à bord. 
Mais c’est à notre arrivée à Bordeaux que nous aurons la mauvaise surprise encore de constater que chacun de nos deux bagages n’a pas suivi. Nous devons poursuivre jusqu’à Nice et ne pouvons nous permettre de les attendre. Une fiche de réclamation est adressée à Air France afin que mon bagage soit acheminé à mon domicile à Anglet 64 et celui de ma compagne à Billere 64 prés de Pau. Notre retour à nos domiciles respectifs étant prévu pour lundi 21/08. 

-	Lundi 21/08 Mme G.S... reçoit par coursier à son domicile près de Pau le bagage de Mr. .M P.. ; En ce qui me concerne je suis avisé que mon bagage est arrivé et disponible à l’aéroport de Biarritz. Je le récupère dans la soirée et constate que ce bagage n’est donc pas le mien mais celui de Mme G. S. ; (L'erreur est consignée par l'agent Air France à l'aéroport).

-	A ce jour mardi 22 aout 2017, ni Mme G.S., ni moi-même n’avons pu récupérer nos propres bagages. Un transport de 200 kms sera effectué spécialement mercredi 23/08 pour procéder à l’échange de nos sacs dont le contenu nous a déjà fait défaut depuis notre arrivée à Bordeaux mercredi 16/08 dernier. Certains effets qu’ils contiennent devaient être déposés à Nice et ne pourront être adressés désormais que par colis postal.

Nous avons acheté le nécessaire toilette et quelques effet vestimentaires de rechanges. 
Nous regrettons qu’AIR France, lors de ses mails et sms informant de l’absence de nos bagages à l’aéroport de bordeaux, n’ait pas précisé que nous pouvions engagés des dépenses de dépannage et pour quel forfait...""


Que chacun se fasse son idée sur le service AIR FRANCE. 
Autant nous pouvons comprendre que tout ne peut pas parfait pour une telle destination, le voyage c'est aussi l'aventure, nous avons d'ailleurs pris tout ces aléas avec bonne humeur. Autant il n'est pas acceptable qu'une compagnie telle Air France traite avec aussi peu de professionnalisme et aussi peu d'égard ce qui doit être réparé, et se permettent de vous écrire concernant les désagréments subi sur le vol en sous traitance FLY DUBAI, d'adresser une réclamation directement à cette compagnie.

BRAVO AIR FRANCE.
",0,fr.custplace.com
480,0,air-france,"
Je prends l’avion chaque week-end pour faire Paris Montpellier et les vols sont constamment en retard c’est absolument scandaleux. 
Du retard d’une demi heure minimum à carrément l’annulation du vol. 
Des « problèmes techniques », en passant par « du monde sur les pistes » et j’en passe ! Dans tous les appels micro c’est la seule compagnie qui subie de tels soucis rocambolesques. 
Service déplorable ! Compagnie low cost d’Air France à revoir. Tentez d’avoir un service optimum au lieu d’ouvrir de nouvelles compagnies au service minimum. 
Inconcevable de proposer un service d’une qualité aussi médiocre à des prix parfois loin d’être low cost. ",0,fr.custplace.com
481,0,air-france,"
je fais environ 40 vols par an, dont un quqrt en long courrier et en classe eco, 80 % du temps avec Air France : je suis tres heureux a la fois de l'accueil et du service ! Je remarque que lq plupart des raleurs sur ce site prenne l'avion une fois par an seulement... je pense que leurs soucis vient plus de leur inexperience de voyageur que de la compagnie aerienne quelle qu'elle soit ;-) ",0,fr.custplace.com
482,0,air-france,"
En mai 20017 ma femme et moi, nous sommes restez bloquer à Paris suite à une panne (encore) de l'avion HOP. Sans rien demander ils nous donne un avoir de 125 euros par passager pour s'excuser.C'est avoir on date de validité d'un an. Le 29 janvier 2018 nous voulons réserver un nouveau vol et la comme par hasard les avoir n'existe plus. Je téléphone au moins 10 numéros de téléphone 0,35 cts la minutes (j'en suis à 60 euros de hors forfait) et toujours rien, ils savent pas pourquoi ils ont été annuler. Franchement j’espère que les pilotes sont plus compétent que les gens des bureau car cela fait vraiment peur ",0,fr.custplace.com
483,0,air-france,"
A 30 heures du départ, j’ai voulu faire l’enregistrement comme je le fais d’habitude pour mes autres voyages, mais leur logiciel a systématiquement refusé de le faire.
J’ai immédiatement appelé votre service clients qui m’a confirmé « que le logiciel Air France avait souvent des problèmes avec les voyages vers le Canada car il ne reconnait pas les AVE »
La personne au téléphone m’a également confirmé, qu’il n’y « avait aucun problème », « que nous étions bien inscrits sur le vol », « que cela ne changerait pas PUISQUE NOUS AVIONS ACHETE nos places »
Confiants, surtout après ces affirmations, nous nous sommes rendus à l’aéroport de Paris le 18 septembre pour confirmer notre enregistrement au comptoir.

Mais, comme si de rien n’était, on nous annonce que nous « sommes en liste d’attente » !!! que le fait que nous ayons acheté nos billets le 24 décembre ne changeait rien à la chose, ET que nous « devrions savoir que Air France, surbookait ses vols » !!!
.....ce qu'ils reprennent ALLEGREMENT dans leur lettre type ""d'excuse"" suite à une réclamation..

Nous trouvons SCANDALEUX qu’une compagnie de votre acabit puisse se permettre de jouer avec les nerfs de ses clients et de se moquer du fait qu’ils ont réservé des mois à l’avance, même des clients BUSINESS CLASS…… J’étais persuadée qu’avec AF ce genre de problème n’arriverait pas. 

J'attire aussi votre attention sur le manque de considération du personnel au sol quant au passage prioritaire au comptoir pour les personnes en situation de handicap .. il n'y avait même pas de guichet spécifique et la personne à qui j'ai présenté ma carte en avait un mépris total ! :-(

voilà comment sont traités les clients chez AIR FRANCE

J'ajoute pour finir que malgré une réclamation du 28 octobre 2017, je n'ai TOUJOURS PAS été remboursée du montant supplémentaire que nous avons payé pour les sièges (afin d'être côte à côte avec notre famille) et dont nous n'avons pas pu profiter puisque nous avons été disséminés aux 4 coins de l'avion !

A bon entendeur ! ",0,fr.custplace.com
484,0,air-france,"
HOP ou la nouvelle arnaque air france ... vous parler Vols moi je vous parle de l'achat de la carte jeune hop par erreur de comprehension ... pas grave on va annulé et bien non figuré vous que même dans les 24h qui suive ils ne peuvent pas annulé, rassurer vous personne ne vous expliquera pourquoi, n'y même vous dira la raison d'une tel absurdité. Vraiment pas merci ",0,fr.custplace.com
485,0,air-france,"
Tout est dans le titre ! 2h de retard et à l’embarquemen on demande aux voyageurs de se dépêcher sinon on ne pourrait pas décoller. Une fois dans l’avion on nous informe qu’on ne pourrait que nous proposer de l’eau... vive la qualité de service et le respect de ses clients. Quand on ose multiplier par 3 le prix des billets en période de Noël la moindre des choses serait de proposer des services à la hauteur ... pitoyable ... ",0,fr.custplace.com
486,0,air-france,"
Air France est en dessous de tout. 
Notre siège bébé disparu, nous nous adressons à AirFrance. le service client nous dit d'abord qu'il n'a aucune solution. Nous sommes à Nice et notre bébé de 2 mois en a besoin pour son transport en taxi vers Monaco.
Après 45 minutes et un service déplorable, ils nous conseillent de demander au loueur de voiture Sixt. Je leur demande de s'en occuper... ils refusent.

Chaque jour de notre séjour de 5 jours ils prétendent que le siège nous sera livré à l'hôtel. Ce ne sera jamais le cas. Nous avons été contraint d'en acheter un nouveau lors du séjour pour transporter le bébé. 

Ils ne nous ont jamais remboursé et ne sont jamais revenus vers nous malgré des 10aines d'appels. Ils prétendent que le dossier est en cours. Cela fait plus de 3 mois.

Pratique honteuse qui doit bien faire comprendre à chaque voyageur que même si on souhaite soutenir une compagnie non low cost, le service est finalement bien pire. Fuyez. ",0,fr.custplace.com
487,0,air-france,"
Je souhaite réserver un billet A/R avec la carte week end AF. 

Après m'être connectée au site d'AF, je tente à plusieurs reprises (matin, midi, soir) d'acheter mes billets au tarif week end (en jaune sur l'écran) mais en vain, un message ""En raison d'une erreur technique, blabla"" apparaît. 

J'appelle le service client et leur explique la contrainte: j'ai une carte week end et souhaiterai acheter à ce prix là (prix qui apparaît sur l'écran, AF s'engage donc à vendre le billet au tarif affiché aux clients!!!)

1er constat: Différents tarifs à iso-périmètre (mêmes dates, mêmes horaires) entre l'écran client et l'écran de l'opératrice

L'opératrice me donne un tarif 30% plus cher que celui qui apparaît sur mon écran, et me dit qu'elle a déjà appliqué le tarif carte week end. Je l'informe que sur mon écran je vois tel tarif à 30% moins cher à iso-périmètre. Celle-ci m'explique qu'elle ne peut rien y faire et que c'est comme ça (waouhhh le service client! Des efforts sont encore nécessaire de ce côté là). 

2ème constat: Bases non mises-à-jour (ah bon??? je pensais qu'AF appliquait le yield management....)

Lorsque je creuse, celle-ci me dit que les bases ne sont pas régulièrement mises à jour, je lui explique que ce problème n'est pas un problème client (en clair, je m'en fiche!) mais qu'aujourd'hui, AF affiche ce tarif et qu'ils doivent donc vendre à ce tarif là. Celle-ci rétorque qu'ils ne peuvent pas appliquer ce tarif puisqu'ils ne le voient pas. 

3ème constat: Pas de solution pour le client, si ce n'est : payer plus cher et hors tarif carte week end (à quoi sert cette carte alors???) 

CONCLUSIONS:
==> Pour un service client, je trouve que la gestion est très mauvaise... 
==> N'achetez pas la carte week end, elle sert à rien si ce n'est à engraisser leurs caisses... ",0,fr.custplace.com
488,0,air-france,"
Accompagnant mon épouse qui partait au Canada, nous sommes arrivés au portique d’accueil et d'orientation, puis face à une machine que je comprenais pas, une hôtesse est venue, et nous a aidé. Bing ça ne marche pas car l'AVE que nous avions n'allait pas, en effet j'avais mis un o à la place d'un 0! Or le site officiel qui donne cette AVE précise que les passeports français ont 3 lettres, alors qu'il n'y en a que 2. Panique! l’hôtesse est restée très calme, et ne nous a pas laissé en plan, elle nous a accompagné, rassuré, nous a amené à un ordinateur, nous avons rempli le formulaire, nous sommes revenus, elle nous attendait, nous a accompagné pour l'enregistrement, et tout a marché. L'ensemble des personnes rencontrées ont été très aimables, rassurantes, compréhensives. Au total 8 personnes rencontrées toutes compétentes souriantes Merci AIR FRANCE! ",0,fr.custplace.com
489,0,air-france,"
Accompagnant mon épouse qui partait au Canada, nous sommes arrivés au portique d’accueil et d'orientation, puis face à une machine que je comprenais pas, une hôtesse est venue, et nous a aidé. Bing ça ne marche pas car l'AVE que nous avions n'allait pas, en effet j'avais mis un o à la place d'un 0! Or le site officiel qui donne cette AVE précise que les passeports français ont 3 lettres, alors qu'il n'y en a que 2. Panique! l’hôtesse est restée très calme, et ne nous a pas laissé en plan, elle nous a accompagné, rassuré, nous a amené à un ordinateur, nous avons rempli le formulaire, nous sommes revenus, elle nous attendait, nous a accompagné pour l'enregistrement, et tout a marché. L'ensemble des personnes rencontrées ont été très aimables, rassurantes, compréhensives. Au total 8 personnes rencontrées toutes compétentes souriantes Merci AIR FRANCE! ",0,fr.custplace.com
490,0,air-france,"
renseignements ",0,fr.custplace.com
491,0,air-france,"
impossible réserver sur son téléphone portable un billet avec la réduction carte weekend.
a aucun moment on nous propose la réduction d'autant plus curieux d'ailleurs c'est que l'on est sur une page personnalisé à notre nom avec le numéro de la flying blue ,on se fait donc avoir en achetant un billet pensant bénéficier de la réduction de 25% etc vérifiant sur un ordinateur ou tablette on s'aperçoit que ce n'est pas le cas
Suis je la seule a être confronté à ce problème, ai je manqué quelques choses . ",0,fr.custplace.com
492,0,air-france,"
Bonjour,

J'ai pris des billet moi et ma famille chez air france pour dubai aller retour, pour l'allez tous c'est biens passe mais pour le retour c une catastrophe le billet mentionner retour le 14 août à 00h50 moi je me rend le 14 à l’aéroport on nous dit qu' on a rater notre vol qui était la veille le 13 août à 00h50 est ça c'est pas mentionné sur le billet.
Donc j'ai du payer d'autre billet pour reprendre l'avion l'horreur avec des enfants en bas ages.


",0,fr.custplace.com
493,0,air-france,"
compagnie de voleurs, d'escrocs, de menteurs j'attends un remboursement suite a une ERREUR DE leur part depuis fin 2013 qui n'est jamais arrivé , nous sommes en 2017, rien, aucun geste, aucun avoir , rien ! 
pourtant sa concerne une petite somme, 70 euro !
service client absolument affreux,minable, pas du tout professionel, imcompetant, bref la catastrophe a tout les niveaux cetait la premiere fois que je la prend et ce sera vraiment la derniere

",0,fr.custplace.com
494,0,air-france,"
Je n’ai aucune nouvelle de mon bagage depuis que j’ai fait ma déclaration le 16 juillet 2017.
Pour résumer, un agent Air France m’a pris mon bagage à main car il n’y avait plus de place en cabine et il a enregistré mon bagage avec une mauvaise identité, franchement je ne sais pas comment il a pu faire une telle erreur, nom, numéro de dossier et destination complétement différents, avec le recul je me demande si ce n'était pas prémédité de la part de cet agent au sourire sournois.
J’ai signalé l’erreur avant l’embarquement mais le commandant de bord n’a pas voulu qu’on récupère mon bagage pour éviter un retard, de ce fait mon bagage n'est pas arrivé à la bonne destination, malgré mes nombreux mails et mes appels au numéro qu'on m'a fourni lors de ma déclaration à l'aéroport d'arrivée, je n’ai eu aucune réponse à mes mails et ils sont difficilement joignable au téléphone, le téléphone ne sonne pas, Quand j'ai contacté le service bagage en France, on m’oriente vers le service bagage de l’aéroport d'arrivée qui ne répond pas. Je me trouve donc dans une impasse sans nouvelle de mon bagage, cela fait déjà 16 jours et je n'ai aucune nouvelle, j'appelle au moins deux fois par jours depuis le début, j'ai envoyé au moins 10 mails, je trouve lamentable de ne pas donner d'information et de balader les gens au téléphone.
",0,fr.custplace.com
495,0,air-france,"
J'ai pris un billet d'avion dernièrement sur le site Air fFance Hop pour ma fille de 17 ans, je sélectionne son âge comme à chaque fois que je réserve un billet,(jusque là rien de compliqué) le tarif, les horaires s'affichent, je finalise mon achat. Ma fille part seule (sans accompagnateur) avec uniquement un bagage à main. On se dit au revoir, puisqu'elle doit embarquer. 20mn plus tard, elle me rappelle( moi déjà sur l'autoroute) comme quoi elle ne peut pas partir car elle n'a pas la ""carte jeune"" ??? qu'est ce qu'une carte jeune Air France ??? une carte de 49 € par an (rentabilisée au 2ème voyage d'après Air France), c'est à dire que lorsque vous réservez un voyage pour un jeune, vous êtes sensés bénéficier d'un tarif jeune, on est d'accord ! Et bien, avec Air france, c'est tout le contraire, le fait d'être jeune vous oblige à prendre et payer une carte de 49€ dont vous ne vous resservirez probablement pas dans l'année. En fait, au moment de réserver, ne sélectionnez pas l'âge du soi disant jeune, qui vous obligera à prendre cette fameuse carte. Suggestion à Air France : quand on réserve un billet pour un jeune sur votre site, au moment de payer, pourquoi ne pas indiquer et inclure le coût de la carte, ça permet déjà d informer clairement le consommateur(car le site n'est pas clair),de ne pas avoir de mauvaises surprises comme on a eu et surtout de ne pas faire paniquer un jeune qui commence à utiliser vos services. ",0,fr.custplace.com
496,0,air-france,"
Ma valise perdue, livré avec 24h , mais détruite, ouverture au cutter puis vol objets et affaires
Service client contacté avec facture achat valise, + attestation irréparabillité
Pas de réponse une honte , on les fait vivre et ils se foutent du monde, ",0,fr.custplace.com
497,0,air-france,"
Ma valise perdue, livré avec 24h , mais détruite, ouverture au cutter puis vol objets et affaires
Service client contacté avec facture achat valise, + attestation irréparabillité
Pas de réponse une honte , on les fait vivre et ils se foutent du monde, ",0,fr.custplace.com
498,0,air-france,"
On paye un billet à plus de 1000 euros pour avoir aucun service ... On doit doit tout faire nous même et bien sûr avec aucun personnel pour vous encadrer ... Démerdé vous !!!! En plus si vous dépassez de 1kg on vous fait payé 100 euros de franchise .... Alors qu'ils sont même pas capable de faire décoller leur avion à l'heure ... Compagnie qui se fout de la gueule des gens .... ",0,fr.custplace.com
499,0,air-france,"
Le personnel au sol Air france est une catastrophe ! Aucune humanité, aucun sens du service. Surtout à l'enregistrement, mes enfants devant voyager en UM ont été bloqués à l'enregistrement pour un vol Lyon-Los Angeles qui a coûté une fortune. Ils ont exigés de documents jamais évoqués lors de la réservation: livret de famille... Mes enfants étaient en pleurs... Ils nous ont fait payer 300 euros de pénalités pour qu'ils puissent partir le lendemain. Une forme d’extorsion tout simplement sans état d'âme!!! C'est une honte pour la France une compagnie pareille! ",0,fr.custplace.com
500,0,air-france,"
Bonjour, lundi 26/06/2017, j'ai fais un voyage New-York Paris avec la compagnie Air France sur le vol AF0023. Arrivée à Paris, j'ai récupéré l'une de mes valises, mais j'ai attendu durant une heure mon deuxième bagage, qui n'est jamais arrivé. Je suis donc allée voir un agent, qui m'a présentée une liste indiquant que ma valise avait été retardé, mais qu'elle serait livrée, à mon adresse de Paris, au bout de 2 jours, au plus tard. 48 heures plus tard, n'ayant pas de nouvelle, j'ai appelé le numéro que l'agent rencontré à l'aéroport m'avait donnée, on m'a encore répétée la même chose, que ma valise avait été retardé, et qu'ils ne l'avaient toujours pas localisée. Aujourd'hui, une semaine après, je n'ai toujours aucune nouvelle de ma valise, j'ai l'impression qu'ils ne font aucun effort pour retrouver ma valise, je fais l'objet d'une grande négligence et d'un grand manque de considération, je suis donc très déçue et très surprise du service client d'une grande compagnie comme Air France. On ne me donne aucune information concrète, de plus je quitte la France le samedi 08/07/2017, je ne peux pas me permettre de perdre cette valise car elle contient des choses que je peux me procurer uniquement aux Etats-Unis, j'envisage donc de poursuivre en justice cette compagnie. ",0,fr.custplace.com
501,0,air-france,"
Toujours pas de prise en compte de mes réclamations après plusieurs messages sur le site, deux courriers recommandés et de nombreux appels téléphoniques. Vol annulé le 18 mars suite à une grève des PNC mais le chargé de clientèle prétend que ce sont ""des circonstances extérieures à Air France"" ! Depuis 3 mois je suis en attente du remboursement de mon billet et d'un bon de compensation. La satisfaction des clients n'est clairement plus une priorité. ",0,fr.custplace.com
502,0,air-france,"
Bonjour
Alors que j'appelle par téléphone le service pour aide sur internet de Air France, n'ayant pu consulter un vol sur mon téléphone et ce depuis la veille et n'ayant pu non plus me connecter sur mon compte fliying blue.
De 1/ pour fliying blue il ne faut pas joindre ""le service internet"" mais flying blue ! 
De 2/ Julie l'opératrice m'explique pour que consulter un vol il faut que je fasse ""acheter un vol - choisir les dates - ....."" ....... 
C'est vraiment prendre les gens pour des imbéciles ..... que je lui dis car vous imaginez bien que si je prends la peine de téléphone depuis l'étranger pour ce problème que je lui ai exposé, c'est que j'ai déjà fait la recherche élémentaire d 'un vol.£
Toujours aussi pertinente Julie, elle me dit ""il faut réessayer plusieurs fois"" .... 
Voilà encore la preuve qu'elle me prend pour une imbécile.

AIR FRANCE Samedi 3.06 à 12:45 (heure marocaine) avec Julie. ",0,fr.custplace.com
503,0,air-france,"
7h28, 22 mars matin, alors que j'arrive à Saint-Exupéry, un message laconique m'informe de l'annulation de mon vol Lyon-Poitiers. On me met d'office sur un vol Lyon-Nantes. J'évoque plutôt un trajet TGV par Paris, peine perdue : le client est une marchandise inerte qui n'est pas supposée discuter les décisions du transporteur de fret, donc embarquement pour Nantes (une collègue décide quand même de prendre l'option TGV par Paris, j'y reviendrai). Arrivée à 10h00 à Nantes (on devrait être à Poitiers !) où un bus prend le relais. Arrivée annoncée à l'aéroport de Poitiers vers 12h30. Sous une pluie battante, après une heure de trajet, le bus tombe en panne... d'essuie-glace ! Premier arrêt vers 11h30 et réparation de fortune qui nous amène jusqu'à la sortie suivante d'autoroute où le chauffeur prend la sage décision de demander l'envoi d'un nouveau bus. Nous sommes à plus de 100 km de Poitiers. L'embarcation de sauvetage arrive 2h30 plus tard... Nous arriverons à l'aéroport de Poitiers à 15h00, quelque peu affamés et assoiffés !

Air France n'est certes pas responsable de la panne du bus, mais l'est vis-à-vis de ses passagers qui n'ont pas eu la moindre excuse de la part de la compagnie (et j'ai attendu 3 jours avant de rédiger ce commentaire au cas où et pour ne pas réagir à chaud). Une fois la marchandise chargée dans le bus, ""HOP le FLOP"" n'en a plus rien à faire... La seule consolation des passagers naufragés était de se dire que l'avion qui aurait dû nous emmener à Poitiers était peut être dans un état pire que le bus, on rit de peu dans ces conditions. Merci encore à Air France pour sa sollicitude, son sens commercial et au plaisir de ne jamais reprendre vos lignes.

Sans cordialité,

YC

PS : ma collègue qui avait pris l'option TGV est arrivée bien avant moi. ",0,fr.custplace.com
504,0,air-france,"
Une compagnie peu élégante !
Dans ce dossier, jugement du 02 février 2017 du tribunal de proximité (Paris 19ème), la compagnie Air France n’a pas été élégante. Air France provoque un report d’audience de 5 mois ! Les conclusions d’Air France sont communiquées la veille de l’audience finale! Air France, demande envers le plaignant une condamnation de 400 € et considère que les demandes de l’épouse sont irrecevables.


L’assistance : ce n’est pas moi, c’est lui !
Ne pas mettre à disposition son propre fauteuil roulant manuel à une personne handicapée n’est pas sans conséquences. En effet ceci peut conduire à mettre une personne en souffrance durant des heures car le fauteuil d’aéroport n’est pas adapté. Les personnes handicapées, même si tétraplégiques doivent pouvoir voyager sans souffrance. Air France reconnait cette déficience de l’assistance mais reporte la responsabilité auprès des gestionnaires des aéroports! Les aéroports d’Orly et de Fort de France accusent alors Air France !
La demande de dommages pour deux euros symboliques est acceptée, Air France condamné.


Retards indemnisés : OUI malgré la grève des aiguilleurs du ciel !
La seconde demande concerne un plus large public, il s’agit d’une indemnisation de 400 € par personne pour un retard de plus de 3h00 vol Fort de France / Orly. Ce retard est suite à une grève des aiguilleurs du ciel, souvent considérée comme une circonstance extraordinaire sans indemnisation, alors se sentant protégées les compagnies aériennes font peu d’efforts.
Ce qui a fait basculer le dossier :
- une déficience d’information, un retard annoncé quelques heures avant le départ pour une grève prévue depuis deux jours.
- l’absence de mesure d’accompagnement car l’horaire d’enregistrement initial est maintenu sans justification.
Et encore une fois Air France condamné (deux fois 400 €).

Une leçon à tirer !
Air France n’est pas une mauvaise compagnie. Dans l’ensemble ses vols sont réguliers et l’assistance aux personnes en fauteuil roulant est souvent satisfaisante. Parfois la mécanique se dérègle, pour la corriger il faut déjà savoir le reconnaître. 
Le transfert de responsabilité auprès des gestionnaires des aéroports européens est une bonne chose si la compagnie aérienne reste l’interlocuteur unique de l’usager qui lui a acheté un billet avec une prestation complète.
",0,fr.custplace.com
